Vbias(V) 	 Vbol(mV) 	 Ibol (pA) 	 Rbol(Gohm) 	 If(pA) 	  Vf(mV) 	 Vbol_corr(mV) 
-0.787295		-21.9318		-12.7561		1.71932		0		0		-21.9318
0.146468		12.1134		2.23924		5.40959		-5.95742		-32.2272		12.1134
0.295578		16.3837		4.65324		3.52093		-12.2513		-43.136		16.3837
0.462891		19.1071		7.3964		2.5833		-25.5845		-66.0923		19.1071
0.598508		20.5693		9.63231		2.13545		-53.0819		-113.354		20.5693
0.909617		22.703		14.7819		1.53587		120.414		184.941		22.703
1.05154		23.3504		17.1365		1.36261		61.9296		84.3859		23.3504
1.19366		23.8706		19.4964		1.22436		44.6264		54.6388		23.8706
1.36132		24.3463		22.2828		1.0926		35.2569		38.5218		24.3463
1.52067		24.6965		24.9329		0.990521		30.3001		30.0128		24.6965
1.64145		24.9315		26.9419		0.925378		27.8101		25.7348		24.9315
1.80909		25.1955		29.7316		0.847432		25.3197		21.4568		25.1955
2.54148		25.7783		41.9284		0.614817		19.9761		12.2816		25.7783
2.70647		25.8258		44.6774		0.578052		19.33		11.1737		25.8258
2.87353		25.8231		47.4618		0.544081		18.7682		10.2114		25.8231
3.1574		25.7287		52.1945		0.492939		17.9775		8.86181		25.7287
