Vbias(V) 	 Vbol(mV) 	 Ibol (pA) 	 Rbol(Gohm) 	 If(pA) 	  Vf(mV) 	 Vbol_corr(mV) 
-0.758001		-18.3914		-12.3268		1.49198		0		0		-18.3914
1.53138		21.5581		25.1636		0.856716		29.3068		25.1076		21.5581
1.72961		21.9642		28.4608		0.771736		25.852		19.9509		21.9642
2.16115		22.5079		35.6441		0.631463		21.6153		13.6493		22.5079
2.39321		22.7008		39.5085		0.574579		20.2515		11.6361		22.7008
2.5907		22.8279		42.7978		0.53339		19.3841		10.3393		22.8279
2.82644		22.9287		46.7252		0.490715		18.5533		9.10437		22.9287
3.25965		22.9551		53.9449		0.425529		17.4057		7.40663		22.9551
3.45165		22.931		57.1453		0.401276		17.0033		6.82303		22.931
3.68691		22.8791		61.0671		0.374655		16.5922		6.21636		22.8791
3.90421		22.8052		64.6901		0.35253		16.2623		5.73296		22.8052
4.11773		22.7066		68.2504		0.332695		15.9809		5.31678		22.7066
4.35184		22.5763		72.1544		0.312888		15.7078		4.9148		22.5763
4.78255		22.308		79.3374		0.281179		15.2819		4.29696		22.308
4.98067		22.1681		82.6417		0.268243		15.1068		4.05231		22.1681
