Vbias(V) 	 Vbol(mV) 	 Ibol (pA) 	 Rbol(Gohm) 	 If(pA) 	  Vf(mV) 	 Vbol_corr(mV) 
0.015987		5.26725		0.178662		29.4816		0.178662		5.26725		5.26725
0.074095		14.1821		0.998548		14.2027		0		0		14.1821
0.13072		18.374		1.87243		9.81288		-1.15042		-11.289		18.374
0.179995		20.7982		2.65328		7.83867		-0.794825		-6.23037		20.7982
0.251481		23.2659		3.80359		6.11682		-0.631063		-3.8601		23.2659
0.323425		25.0574		4.97279		5.0389		-0.558058		-2.81199		25.0574
0.392191		26.3618		6.09715		4.32363		-0.519077		-2.24429		26.3618
0.460787		27.3967		7.22317		3.7929		-0.493528		-1.8719		27.3967
0.531372		28.2814		8.38484		3.37292		-0.474322		-1.59985		28.2814
0.601635		28.9656		9.54449		3.0348		-0.460045		-1.39614		28.9656
0.631903		29.2162		10.0448		2.90859		-0.455654		-1.32531		29.2162
0.702866		29.7893		11.2179		2.65551		-0.446099		-1.18462		29.7893
0.845923		30.6687		13.5876		2.25711		-0.432551		-0.976317		30.6687
0.914271		30.9949		14.7213		2.10545		-0.42636		-0.897679		30.9949
0.986405		31.2611		15.9191		1.96375		-0.421564		-0.827848		31.2611
1.05311		31.4752		17.0272		1.84853		-0.41733		-0.771446		31.4752
1.08537		31.5961		17.5628		1.79903		-0.417059		-0.750303		31.5961
1.15686		31.8009		18.751		1.69596		-0.413737		-0.70168		31.8009
1.22793		31.9466		19.933		1.6027		-0.410793		-0.658377		31.9466
1.2998		32.0609		21.129		1.51739		-0.408012		-0.619113		32.0609
1.36855		32.138		22.2736		1.44288		-0.40654		-0.586587		32.138
1.43808		32.188		23.4315		1.37371		-0.404393		-0.555516		32.188
1.50951		32.1881		24.6221		1.30729		-0.403178		-0.527069		32.1881
