
365		5.01467e-11		3.22901e-11
366		0		0
367		4.19998e-11		3.72062e-11
368		2.76468e-11		2.76468e-11
369		3.20864e-11		3.20864e-11
370		4.02033e-11		3.50791e-11
371		3.04738e-11		2.33097e-11
372		0		0
373		2.42729e-11		2.08213e-11
374		2.31183e-11		2.31183e-11
375		2.73672e-11		2.37342e-11
376		2.5598e-11		2.35278e-11
377		2.94092e-11		2.54202e-11
378		4.02375e-11		2.5562e-11
379		2.95579e-11		2.14053e-11
380		2.93553e-11		2.71925e-11
381		2.58578e-11		2.58578e-11
382		2.63558e-11		2.47193e-11
383		2.7646e-11		2.1251e-11
384		2.72132e-11		2.36059e-11
385		3.16051e-11		2.36823e-11
386		2.67439e-11		2.67439e-11
387		2.47576e-11		2.31593e-11
388		3.05612e-11		2.45371e-11
389		3.42954e-11		2.57952e-11
390		3.86489e-11		3.86489e-11
391		2.74246e-11		2.1107e-11
392		0		0
393		4.59008e-11		2.43106e-11
394		2.40051e-11		2.22789e-11
395		2.05216e-11		2.05216e-11
396		2.83296e-11		2.83296e-11
397		3.20628e-11		3.20628e-11
398		2.62941e-11		2.62941e-11
399		2.50285e-11		2.11401e-11
400		2.54892e-11		2.33557e-11
401		2.54082e-11		2.35323e-11
402		3.35339e-11		2.96787e-11
403		2.97532e-11		2.97532e-11
404		4.5324e-11		2.58822e-11
405		2.63367e-11		2.63367e-11
406		2.72544e-11		2.72544e-11
407		2.6378e-11		2.12426e-11
408		3.14598e-11		2.71251e-11
409		3.15708e-11		3.15708e-11
410		2.71721e-11		2.35812e-11
411		2.72274e-11		2.72274e-11
412		2.63297e-11		2.50227e-11
413		2.68987e-11		2.68987e-11
414		2.68122e-11		2.68122e-11
415		2.52522e-11		2.52522e-11
416		2.96896e-11		2.52758e-11
417		2.78936e-11		2.55015e-11
418		3.58997e-11		2.96177e-11
419		1.3815e-11		1.3815e-11
420		2.77082e-11		2.77082e-11
421		3.85951e-11		3.6047e-11
422		3.95094e-11		3.21639e-11
423		3.74849e-11		3.45542e-11
424		2.52761e-11		2.52761e-11
425		4.01049e-11		4.01049e-11
426		3.20868e-11		2.74219e-11
427		5.50788e-11		2.56059e-11
428		3.25251e-11		2.23195e-11
429		3.22056e-11		2.35244e-11
430		2.35891e-11		2.35891e-11
431		5.46168e-11		3.05323e-11
432		3.75808e-11		3.75808e-11
433		3.25478e-11		2.70933e-11
434		3.40518e-11		2.84098e-11
435		4.16498e-11		2.88355e-11
436		3.23982e-11		2.13587e-11
437		4.28737e-11		2.65591e-11
438		3.41343e-11		3.14658e-11
439		4.61266e-11		2.42708e-11
440		3.1353e-11		3.1353e-11
441		5.00934e-11		2.14114e-11
442		4.5703e-11		4.5703e-11
443		3.26256e-11		2.23302e-11
444		3.46285e-11		2.31895e-11
445		4.29639e-11		2.95148e-11
446		3.76034e-11		3.76034e-11
447		3.21982e-11		2.53707e-11
448		3.97257e-11		3.97257e-11
449		3.39476e-11		3.15599e-11
450		4.01611e-11		4.01611e-11
451		4.02131e-11		4.02131e-11
452		3.01251e-11		2.06688e-11
453		3.4563e-11		3.27146e-11
454		2.96947e-11		2.44573e-11
455		3.83022e-11		3.83022e-11
456		2.71024e-11		2.71024e-11
457		2.9872e-11		2.55262e-11
458		2.49329e-11		2.49329e-11
459		2.9273e-11		2.7103e-11
460		2.92878e-11		2.92878e-11
461		3.38528e-11		2.74671e-11
462		3.14509e-11		3.14509e-11
463		4.60385e-11		2.55772e-11
464		3.02795e-11		2.3313e-11
465		4.28862e-11		2.67511e-11
466		3.35818e-11		2.72737e-11
467		3.72802e-11		2.9778e-11
468		3.45236e-11		2.49606e-11
469		2.52687e-11		2.52687e-11
470		0		0
471		3.95702e-11		3.95702e-11
472		3.19406e-11		3.19406e-11
473		3.75517e-11		3.45094e-11
474		3.0449e-11		2.48525e-11
475		2.47131e-11		2.47131e-11
476		2.80623e-11		2.48434e-11
477		2.6664e-11		2.6664e-11
478		2.82532e-11		2.30162e-11
479		1.9933e-11		1.9933e-11
480		3.71384e-11		3.71384e-11
481		2.82121e-11		2.11044e-11
482		3.31735e-11		3.31735e-11
483		4.28342e-11		3.46189e-11
484		2.67492e-11		2.67492e-11
485		4.8455e-11		3.22001e-11
486		2.62539e-11		2.14152e-11
487		3.60188e-11		3.60188e-11
488		3.36115e-11		3.19415e-11
489		4.20622e-11		3.4531e-11
490		0		0
491		1.47082e-11		1.47082e-11
492		3.01494e-11		2.49549e-11
493		3.31729e-11		3.31729e-11
494		2.85334e-11		2.52553e-11
495		4.73878e-11		4.73878e-11
496		0		0
497		3.19657e-11		3.19657e-11
498		4.8759e-11		4.00274e-11
499		4.15783e-11		3.26561e-11
500		1.22387e-11		1.22387e-11
501		3.13442e-11		2.52165e-11
502		3.51867e-11		3.51867e-11
503		3.01796e-11		3.01796e-11
504		2.83277e-11		2.83277e-11
505		2.22813e-11		2.22813e-11
506		3.13463e-11		2.52255e-11
507		3.70582e-11		3.37913e-11
508		2.46369e-11		2.46369e-11
509		3.31902e-11		2.92568e-11
510		2.33206e-11		2.33206e-11
511		2.92171e-11		2.70953e-11
512		3.19408e-11		3.19408e-11
513		3.58896e-11		3.58896e-11
514		2.67437e-11		2.67437e-11
515		2.67745e-11		2.67745e-11
516		2.56122e-11		2.56122e-11
517		2.55575e-11		2.20945e-11
518		2.20262e-11		2.20262e-11
519		3.01202e-11		3.01202e-11
520		3.02067e-11		3.02067e-11
