Vbias(V) 	 Vbol(mV) 	 Ibol (pA) 	 Rbol(Gohm) 	 If(pA) 	  Vf(mV) 	 Vbol_corr(mV) 
-0.001903		-0.0141784		-0.0314804		0.450388		0		0		-0.0141784
0.429546		3.25113		7.10491		0.457589		-4.05306		-1.85464		3.25113
0.860884		5.72801		14.2526		0.401893		0.503111		0.202197		5.72801
1.29137		7.59029		21.3963		0.354749		0.333717		0.118386		7.59029
1.72274		9.02188		28.562		0.31587		0.224628		0.0709532		9.02188
2.15209		10.1593		35.6989		0.284584		0.173876		0.0494824		10.1593
2.5807		11.0637		42.8273		0.258332		0.154447		0.0398987		11.0637
3.00916		11.7993		49.956		0.236195		0.171176		0.0404308		11.7993
3.4405		12.4153		57.1347		0.217299		0.129692		0.0281818		12.4153
3.86552		12.9284		64.2099		0.201346		0.114077		0.0229689		12.9284
4.29849		13.3629		71.4188		0.187106		0.107136		0.0200458		13.3629
4.73055		13.7256		78.6138		0.174596		0.090213		0.0157508		13.7256
5.16243		14.0324		85.8066		0.163536		0.098904		0.0161743		14.0324
5.59184		14.2774		92.9594		0.153587		0.0881967		0.0135459		14.2774
6.02206		14.4943		100.126		0.14476		0.0777026		0.0112482		14.4943
6.45222		14.6807		107.292		0.136829		0.0755771		0.0103412		14.6807
7.31049		14.963		121.592		0.123059		0.0763243		0.00939237		14.963
7.7396		15.0662		128.742		0.117026		0.0631575		0.00739106		15.0662
8.17037		15.152		135.92		0.111477		0.0650094		0.00724707		15.152
8.59797		15.2223		143.046		0.106415		0.0611238		0.00650451		15.2223
9.02803		15.2761		150.213		0.101697		0.0588654		0.00598641		15.2761
