Vbias(V) 	 Vbol(mV) 	 Ibol (pA) 	 Rbol(Gohm) 	 If(pA) 	  Vf(mV) 	 Vbol_corr(mV) 
-0.002877		-0.0232803		-0.047562		0.489472		0		0		-0.0232803
0.430148		3.79852		7.10582		0.534564		-0.824858		-0.44094		3.79852
0.859382		6.57383		14.2135		0.462507		1.06495		0.492545		6.57383
1.28846		8.61193		21.3309		0.403731		0.465475		0.187927		8.61193
1.71627		10.1586		28.4352		0.357254		0.284091		0.101492		10.1586
2.14711		11.3874		35.5953		0.319913		0.208438		0.066682		11.3874
2.57366		12.3504		42.6885		0.289314		0.20071		0.058068		12.3504
3.0007		13.1412		49.7926		0.263919		0.180108		0.0475338		13.1412
3.43217		13.7947		56.9729		0.242128		0.149407		0.0361756		13.7947
3.85941		14.3505		64.0843		0.223932		0.139805		0.0313067		14.3505
4.28897		14.8162		71.2359		0.207988		0.121726		0.0253175		14.8162
4.71974		15.2088		78.4089		0.193968		0.115716		0.0224453		15.2088
5.14538		15.5389		85.4973		0.181747		0.118777		0.0215874		15.5389
5.57632		15.8145		92.6752		0.170644		0.115243		0.0196655		15.8145
6.00747		16.0585		99.8568		0.160815		0.101203		0.0162749		16.0585
6.43664		16.2674		107.006		0.152023		0.097525		0.0148261		16.2674
6.86564		16.4506		114.153		0.144109		0.0901558		0.0129923		16.4506
7.29156		16.5984		121.249		0.136895		0.0976615		0.0133694		16.5984
7.72388		16.7227		128.453		0.130186		0.0819715		0.0106715		16.7227
8.15151		16.8272		135.578		0.124115		0.0852511		0.0105809		16.8272
8.58054		16.914		142.727		0.118506		0.0817088		0.00968299		16.914
9.00834		16.9778		149.856		0.113294		0.0707636		0.00801709		16.9778
