Vbias(V) 	 Vbol(mV) 	 Ibol (pA) 	 Rbol(Gohm) 	 If(pA) 	  Vf(mV) 	 Vbol_corr(mV) 
-0.000118		0.00321739		-0.00202029		-1.59254		0		-0		0.00321739
0.426953		2.90936		7.06739		0.411659		-0.0010064		-0.000414295		2.90936
0.859098		5.22905		14.2311		0.367437		0.00160089		0.000588224		5.22905
1.29196		7.01536		21.4158		0.327579		-0.00174226		-0.000570727		7.01536
1.71823		8.39425		28.4972		0.294564		0.000319889		9.42276e-05		8.39425
2.14571		9.50787		35.6034		0.26705		0.00193161		0.000515837		9.50787
2.57478		10.4153		42.7394		0.243694		-0.000231488		-5.64124e-05		10.4153
3.00488		11.177		49.895		0.22401		-0.00254362		-0.000569797		11.177
3.42903		11.8065		56.9537		0.2073		0.000317394		6.57959e-05		11.8065
3.86089		12.3594		64.1421		0.192687		0.00024055		4.6351e-05		12.3594
4.28592		12.8232		71.2182		0.180056		0.00140977		0.000253837		12.8232
4.71515		13.2321		78.3653		0.168852		0.00304531		0.000514205		13.2321
5.14539		13.5906		85.53		0.158899		0.00113078		0.00017968		13.5906
5.57745		13.8892		92.7261		0.149787		0.00188745		0.000282716		13.8892
6.00812		14.1592		99.8994		0.141734		0.00332633		0.000471455		14.1592
6.43783		14.4052		107.057		0.134556		0.00318871		0.00042906		14.4052
6.86674		14.6212		114.202		0.12803		0.00326089		0.00041749		14.6212
7.2972		14.815		121.373		0.122061		0.00223181		0.000272418		14.815
7.72477		14.9866		128.496		0.11663		0.00359972		0.000419836		14.9866
8.14951		15.1409		135.573		0.111681		0.00217312		0.000242696		15.1409
8.57708		15.2774		142.697		0.107062		0.00329586		0.000352863		15.2774
9.00652		15.4014		149.852		0.102778		0.00404471		0.000415705		15.4014
