Vbias(V) 	 Vbol(mV) 	 Ibol (pA) 	 Rbol(Gohm) 	 If(pA) 	  Vf(mV) 	 Vbol_corr(mV) 
-0.001714		-0.0153569		-0.0283107		0.542441		0		0		-0.0153569
0.428567		4.6485		7.06531		0.657934		-0.15468		-0.101769		4.6485
0.857637		7.74998		14.1648		0.54713		-2.32633		-1.27281		7.74998
1.28846		9.92748		21.3089		0.465885		0.167652		0.0781064		9.92748
1.72021		11.5305		28.478		0.40489		0.0872934		0.0353442		11.5305
2.1465		12.7568		35.5623		0.358718		0.028397		0.0101865		12.7568
2.57632		13.7202		42.7101		0.321239		0.0248945		0.00799709		13.7202
3.43176		15.114		56.9442		0.265417		0.0230722		0.00612377		15.114
3.85771		15.6299		64.0348		0.244084		0.0140803		0.00343677		15.6299
4.28765		16.0612		71.1931		0.225601		0.00696525		0.00157137		16.0612
4.71775		16.4164		78.3555		0.209511		0.00314001		0.000657867		16.4164
5.14821		16.7127		85.5249		0.195413		0.00686318		0.00134116		16.7127
5.57878		16.9556		92.697		0.182914		0.00166874		0.000305236		16.9556
6.00934		17.1607		99.8696		0.171831		0.00315547		0.000542207		17.1607
6.43647		17.3281		106.986		0.161967		0.00468433		0.000758704		17.3281
6.86591		17.466		114.141		0.153022		-0.000198039		-3.03042e-05		17.466
7.29652		17.5745		121.316		0.144866		0.0011398		0.000165118		17.5745
7.72175		17.6572		128.402		0.137516		-0.00644424		-0.000886183		17.6572
8.15291		17.7191		135.586		0.130685		-6.60212e-05		-8.62796e-06		17.7191
8.57792		17.7585		142.669		0.124473		-0.00276304		-0.000343925		17.7585
9.00639		17.78		149.81		0.118683		-0.00824755		-0.000978847		17.78
