Vbias(V) 	 Vbol(mV) 	 Ibol (pA) 	 Rbol(Gohm) 	 If(pA) 	  Vf(mV) 	 Vbol_corr(mV) 
-0.001033		-0.0316695		-0.0166888		1.89765		0		0		-0.0316695
0.406463		9.23731		6.62043		1.39527		0.0454252		0.0633806		9.23731
0.821879		13.8313		13.4675		1.02702		0.0135083		0.0138732		13.8313
1.23263		16.6712		20.2659		0.82262		0.0112798		0.009279		16.6712
1.64156		18.6478		27.0486		0.689418		0.00721487		0.00497406		18.6478
2.05102		20.1227		33.8483		0.594497		0.00342215		0.00203446		20.1227
2.45777		21.2478		40.6087		0.523232		0.00425391		0.00222578		21.2478
2.86735		22.1439		47.4201		0.466972		0.00362166		0.00169122		22.1439
3.27707		22.8648		54.2368		0.421574		0.00130575		0.000550471		22.8648
3.69261		23.4602		61.1524		0.383634		0.0011453		0.000439375		23.4602
4.10213		23.9443		67.9697		0.352279		0.000801123		0.000282219		23.9443
4.51215		24.3429		74.7968		0.325454		-0.000164515		-5.3542e-05		24.3429
4.92158		24.6787		81.615		0.302379		-0.000839492		-0.000253845		24.6787
5.32852		24.9513		88.3929		0.282277		-0.000189367		-5.34539e-05		24.9513
5.73785		25.1821		95.2111		0.264487		-0.00105342		-0.000278616		25.1821
6.14774		25.3746		102.039		0.248675		-0.00165425		-0.000411371		25.3746
6.56141		25.5321		108.931		0.234388		-0.00221327		-0.000518764		25.5321
6.9709		25.6548		115.754		0.221632		-0.00198181		-0.000439233		25.6548
7.38067		25.7434		122.582		0.210009		-0.00304821		-0.000640151		25.7434
7.79127		25.7968		129.424		0.199319		-0.00180982		-0.000360732		25.7968
8.20384		25.8078		136.301		0.189345		-0.00341852		-0.00064728		25.8078
8.60796		25.7613		143.037		0.180103		-0.00502827		-0.000905606		25.7613
