Channel 	 VbiasWP 	 IbolWP(pA) 	 VbiasMaxAmpli 	 IbolMaxampli(pA)
365		22.5001		2249.55		22.5001		2249.55		0
366		3		0		3		0		0
367		17.5		1749.34		22.4984		2249.09		4.99846
368		20.0007		1999.44		24.998		2499.09		4.9973
369		20.0034		1999.7		25.0009		2499.37		4.99752
370		20.0001		1999.37		25.0004		2499.32		5.00032
371		17.5011		1749.42		22.4995		2249.17		4.99843
372		17.4997		1749.36		22.5013		2249.44		5.00161
373		20.0001		1999.37		25.0018		2499.47		5.00174
374		17.4984		1749.18		22.5008		2249.33		5.00241
375		17.5026		1749.59		22.5008		2249.32		4.9982
376		17.5014		1749.47		22.5026		2249.5		5.00118
377		17.4969		1749.04		22.4981		2249.06		5.00118
378		20.0009		1999.46		24.9993		2499.22		4.99845
379		17.5025		1749.71		22.5023		2249.6		4.99979
380		17.4984		1749.13		22.5001		2249.22		5.00175
381		17.4973		1749.09		22.4993		2249.19		5.00199
382		17.4987		1749.19		22.5016		2249.38		5.00286
383		20.0015		1999.53		25.0041		2499.7		5.00262
384		19.9992		1999.34		25.0001		2499.36		5.00094
385		17.5011		1749.59		22.5028		2249.68		5.00169
386		19.9981		1999.29		24.9992		2499.32		5.00111
387		19.9978		1999.1		25.0004		2499.28		5.00262
388		20.0004		1999.53		25.0007		2499.48		5.00027
389		17.5018		1749.47		22.4991		2249.11		4.9973
390		17.4981		1749.09		22.4978		2248.96		4.99972
417		17.4984		1749.52		17.4984		1749.52		0
418		17.5009		1749.33		22.5024		2249.37		5.0015
419		19.9986		1999.36		24.9955		2498.97		4.99684
420		19.9988		1999.24		24.9966		2498.93		4.99774
421		19.9998		1999.38		19.9998		1999.38		0
422		22.4998		2249.34		22.4998		2249.34		0
423		19.9973		1999.06		25.0021		2499.46		5.00485
424		22.5013		2249.5		22.5013		2249.5		0
425		17.4967		1748.91		22.4983		2248.97		5.00155
426		19.9966		1999.02		25.0017		2499.45		5.00512
427		19.9991		1999.4		24.9987		2499.29		4.9996
428		19.9986		1999.18		24.9983		2499.06		4.9997
429		17.4993		1749.26		22.5004		2249.27		5.00109
430		17.4984		1749.14		22.4983		2249.04		4.99991
431		20.0003		1999.66		24.9992		2499.51		4.99886
432		20.0008		1999.31		25.0026		2499.39		5.0018
433		20.0018		1999.54		25.0012		2499.4		4.99946
434		20.0014		1999.5		24.9988		2499.15		4.99738
435		19.9999		1999.65		24.9994		2499.18		4.99952
436		17.498		1749.22		22.4971		2249.03		4.99906
437		20.0006		1999.43		25.0023		2499.53		5.00177
438		22.5003		2249.42		22.5003		2249.42		0
439		17.5018		1749.63		22.5042		2249.77		5.00237
440		17.4981		1749.01		22.4984		2248.95		5.00034
441		29.9964		2999.17		29.9964		2999.17		0
442		17.5		1749.38		22.4977		2249.06		4.99769
469		8.499		849.157		12.5031		1249.38		4.00411
470		12.5023		1249.19		17.5002		1748.82		4.99787
471		8.4977		849.012		12.5001		1249.06		4.00236
472		7.00111		699.279		9.99633		998.61		2.99522
473		8.49916		849.288		12.5023		1249.43		4.00317
474		12.5016		1249.09		17.4995		1748.74		4.99792
475		8.49781		849.059		9.99653		999.253		1.49872
476		12.5012		1249.17		17.5014		1749.05		5.00028
477		8.49626		848.967		12.5026		1249.42		4.00632
478		17.4972		1748.8		22.4962		2248.6		4.99903
479		8.49829		849.061		12.5017		1249.21		4.00341
480		8.50133		849.42		12.5018		1249.28		4.0005
481		8.49783		849.075		12.5028		1249.39		4.00498
482		9.99741		999.009		15.0004		1499.14		5.003
483		17.4985		1749		22.4993		2248.97		5.00075
484		8.49983		849.311		9.99726		999.355		1.49744
485		17.5007		1749.16		22.502		2249.19		5.00136
486		9.99956		999.227		15.0008		1499.18		5.0012
487		17.4964		1748.76		22.4989		2248.91		5.00248
488		9.99527		998.762		14.9983		1499.36		5.00301
489		9.99887		999.14		15.0006		1499.15		5.00177
490		12.5003		1249.07		17.4973		1748.63		4.997
491		7.00354		699.758		7.00354		699.758		0
492		8.49622		848.829		12.5029		1249.31		4.00672
493		9.99683		998.941		15.0023		1499.32		5.0055
494		8.50121		849.431		12.5027		1249.4		4.00146
