
365		1.99865e-10		1.49804e-10
366		0		0
367		1.66487e-10		1.33053e-10
368		1.66446e-10		1.33091e-10
369		1.08215e-10		1.08215e-10
370		1.66436e-10		1.33085e-10
371		1.33106e-10		8.31646e-11
372		1.33155e-10		8.32051e-11
373		1.49743e-10		1.08201e-10
374		1.49748e-10		1.08165e-10
375		1.49746e-10		1.08173e-10
376		1.49723e-10		1.08147e-10
377		1.49704e-10		1.08172e-10
378		1.49795e-10		1.08181e-10
379		1.4978e-10		1.08201e-10
380		1.49725e-10		1.08193e-10
381		1.49717e-10		1.08174e-10
382		1.49705e-10		1.08172e-10
383		1.49879e-10		1.08189e-10
384		1.49775e-10		1.0817e-10
385		1.49842e-10		1.08197e-10
386		1.99735e-10		1.49781e-10
387		1.49718e-10		1.08153e-10
388		1.66445e-10		1.33143e-10
389		1.49755e-10		1.08152e-10
390		1.66385e-10		1.33052e-10
417		1.49737e-10		1.0815e-10
418		1.49845e-10		1.08119e-10
419		1.99821e-10		1.49766e-10
420		1.66408e-10		1.33115e-10
421		1.33086e-10		1.33086e-10
422		1.6641e-10		1.33077e-10
423		1.49844e-10		1.08292e-10
424		1.49816e-10		1.08233e-10
425		1.49705e-10		1.08125e-10
426		1.4976e-10		1.08177e-10
427		1.66442e-10		1.33142e-10
428		1.49744e-10		1.08141e-10
429		1.49738e-10		1.08121e-10
430		1.49841e-10		1.08151e-10
431		1.49711e-10		1.08109e-10
432		1.99775e-10		1.49731e-10
433		1.49753e-10		1.08163e-10
434		1.08252e-10		1.08252e-10
435		1.4973e-10		1.08148e-10
436		1.33182e-10		1.08165e-10
437		1.49792e-10		1.08193e-10
438		1.66441e-10		1.33115e-10
439		1.49737e-10		1.08212e-10
440		1.49715e-10		1.08095e-10
441		1.99931e-10		1.49831e-10
442		2.33077e-10		1.66452e-10
469		1.32962e-10		8.30526e-11
470		8.30433e-11		8.30433e-11
471		1.32959e-10		1.08066e-10
472		8.30343e-11		8.30343e-11
473		1.49689e-10		1.08085e-10
474		1.32967e-10		8.30587e-11
475		1.08059e-10		1.08059e-10
476		1.33008e-10		8.30944e-11
477		8.32272e-11		8.32272e-11
478		1.33034e-10		8.31492e-11
479		1.32962e-10		1.32962e-10
480		1.66322e-10		1.33054e-10
481		1.33004e-10		8.30795e-11
482		1.49644e-10		1.08071e-10
483		1.49661e-10		1.08106e-10
484		8.31176e-11		8.31176e-11
485		1.33051e-10		8.31489e-11
486		1.33128e-10		1.08205e-10
487		1.49693e-10		1.08127e-10
488		1.496e-10		1.08073e-10
489		1.49653e-10		1.08069e-10
490		1.32941e-10		8.31085e-11
491		8.30979e-11		8.30979e-11
492		1.32943e-10		8.30817e-11
493		1.08073e-10		1.08073e-10
494		1.33045e-10		8.30721e-11
