Channel 	 VbiasWP 	 IbolWP(pA) 	 VbiasMaxAmpli 	 IbolMaxampli(pA)
365		8.99684		149.804		12.0016		199.865		3.00477
366		3		0		3		0		0
367		7.9961		133.053		10.003		166.487		2.00693
368		7.99739		133.091		9.99958		166.446		2.00219
369		6.50412		108.215		6.50412		108.215		0
370		7.99732		133.085		9.9993		166.436		2.00198
371		5.00114		83.1646		7.99988		133.106		2.99874
372		5.00217		83.2051		8.00125		133.155		2.99908
373		6.50331		108.201		8.9972		149.743		2.49389
374		6.50216		108.165		8.99856		149.748		2.4964
375		6.50258		108.173		8.99836		149.746		2.49578
376		6.50105		108.147		8.99703		149.723		2.49598
377		6.50253		108.172		8.99592		149.704		2.49339
378		6.50156		108.181		8.99987		149.795		2.49831
379		6.50193		108.201		8.99798		149.78		2.49605
380		6.50429		108.193		8.99762		149.725		2.49334
381		6.50214		108.174		8.9962		149.717		2.49406
382		6.50289		108.172		8.99629		149.705		2.49339
383		6.50227		108.189		8.99893		149.879		2.49667
384		6.50032		108.17		8.99797		149.775		2.49765
385		6.50138		108.197		9.00142		149.842		2.50004
386		8.99753		149.781		11.9958		199.735		2.99823
387		6.50112		108.153		8.99637		149.718		2.49525
388		7.99835		133.143		9.99739		166.445		1.99903
389		6.50214		108.152		8.99978		149.755		2.49764
390		7.99731		133.052		9.99817		166.385		2.00086
417		6.50089		108.15		8.99756		149.737		2.49666
418		6.5011		108.119		8.99847		149.845		2.49737
419		8.99636		149.766		12.0008		199.821		3.00443
420		7.99929		133.115		9.99786		166.408		1.99856
421		7.99653		133.086		7.99653		133.086		0
422		7.99597		133.077		9.99692		166.41		2.00095
423		6.50348		108.292		8.99739		149.844		2.4939
424		6.50408		108.233		9.00054		149.816		2.49646
425		6.50163		108.125		8.99796		149.705		2.49633
426		6.50209		108.177		8.99855		149.76		2.49646
427		7.99857		133.142		9.99749		166.442		1.99892
428		6.50046		108.141		8.99817		149.744		2.49771
429		6.49989		108.121		8.99837		149.738		2.49848
430		6.50182		108.151		8.99759		149.841		2.49577
431		6.4995		108.109		8.99713		149.711		2.49762
432		8.99906		149.731		12.0029		199.775		3.00383
433		6.50118		108.163		8.99806		149.753		2.49688
434		6.50075		108.252		6.50075		108.252		0
435		6.50093		108.148		8.99736		149.73		2.49643
436		6.50064		108.165		7.99683		133.182		1.49619
437		6.50231		108.193		8.99969		149.792		2.49739
438		7.99786		133.115		9.99841		166.441		2.00055
439		6.50331		108.212		8.99623		149.737		2.49292
440		6.50018		108.095		8.99894		149.715		2.49875
441		8.99761		149.831		12.0003		199.931		3.00272
442		10.0007		166.452		13.9994		233.077		3.9987
469		5.00096		83.0526		7.99786		132.962		2.9969
470		5.00221		83.0433		5.00221		83.0433		0
471		6.50353		108.066		7.99809		132.959		1.49456
472		5.0028		83.0343		5.0028		83.0343		0
473		6.50221		108.085		8.99994		149.689		2.49773
474		5.00342		83.0587		8.00014		132.967		2.99672
475		6.50263		108.059		6.50263		108.059		0
476		5.00382		83.0944		8.00098		133.008		2.99717
477		5.00191		83.2272		5.00191		83.2272		0
478		5.0046		83.1492		8.00005		133.034		2.99546
479		7.99849		132.962		7.99849		132.962		0
480		8.00338		133.054		10.0003		166.322		1.99695
481		5.0021		83.0795		7.99998		133.004		2.99788
482		6.50174		108.071		8.99754		149.644		2.4958
483		6.50208		108.106		8.99694		149.661		2.49486
484		5.00328		83.1176		5.00328		83.1176		0
485		5.00415		83.1489		8.00074		133.051		2.99659
486		6.5009		108.205		7.99671		133.128		1.49582
487		6.50354		108.127		8.99903		149.693		2.49548
488		6.50252		108.073		8.99567		149.6		2.49316
489		6.50209		108.069		8.99873		149.653		2.49664
490		5.00461		83.1085		7.99686		132.941		2.99225
491		5.00164		83.0979		5.00164		83.0979		0
492		5.0032		83.0817		7.99727		132.943		2.99407
493		6.5023		108.073		6.5023		108.073		0
494		5.00082		83.0721		8.00152		133.045		3.0007
