Channel 	 VbiasMaxAmpli 	 VbiasWP
365		8.99684e+06		1.20016e+07
366		3e+06		3e+06
367		7.9961e+06		1.0003e+07
368		7.99739e+06		9.99958e+06
369		6.50412e+06		6.50412e+06
370		7.99732e+06		9.9993e+06
371		5.00114e+06		7.99988e+06
372		5.00217e+06		8.00125e+06
373		6.50331e+06		8.9972e+06
374		6.50216e+06		8.99856e+06
375		6.50258e+06		8.99836e+06
376		6.50105e+06		8.99703e+06
377		6.50253e+06		8.99592e+06
378		6.50156e+06		8.99987e+06
379		6.50193e+06		8.99798e+06
380		6.50429e+06		8.99762e+06
381		6.50214e+06		8.9962e+06
382		6.50289e+06		8.99629e+06
383		6.50227e+06		8.99893e+06
384		6.50032e+06		8.99797e+06
385		6.50138e+06		9.00142e+06
386		8.99753e+06		1.19958e+07
387		6.50112e+06		8.99637e+06
388		7.99835e+06		9.99739e+06
389		6.50214e+06		8.99978e+06
390		7.99731e+06		9.99817e+06
417		6.50089e+06		8.99756e+06
418		6.5011e+06		8.99847e+06
419		8.99636e+06		1.20008e+07
420		7.99929e+06		9.99786e+06
421		7.99653e+06		7.99653e+06
422		7.99597e+06		9.99692e+06
423		6.50348e+06		8.99739e+06
424		6.50408e+06		9.00054e+06
425		6.50163e+06		8.99796e+06
426		6.50209e+06		8.99855e+06
427		7.99857e+06		9.99749e+06
428		6.50046e+06		8.99817e+06
429		6.49989e+06		8.99837e+06
430		6.50182e+06		8.99759e+06
431		6.4995e+06		8.99713e+06
432		8.99906e+06		1.20029e+07
433		6.50118e+06		8.99806e+06
434		6.50075e+06		6.50075e+06
435		6.50093e+06		8.99736e+06
436		6.50064e+06		7.99683e+06
437		6.50231e+06		8.99969e+06
438		7.99786e+06		9.99841e+06
439		6.50331e+06		8.99623e+06
440		6.50018e+06		8.99894e+06
441		8.99761e+06		1.20003e+07
442		1.00007e+07		1.39994e+07
469		5.00096e+06		7.99786e+06
470		5.00221e+06		5.00221e+06
471		6.50353e+06		7.99809e+06
472		5.0028e+06		5.0028e+06
473		6.50221e+06		8.99994e+06
474		5.00342e+06		8.00014e+06
475		6.50263e+06		6.50263e+06
476		5.00382e+06		8.00098e+06
477		5.00191e+06		5.00191e+06
478		5.0046e+06		8.00005e+06
479		7.99849e+06		7.99849e+06
480		8.00338e+06		1.00003e+07
481		5.0021e+06		7.99998e+06
482		6.50174e+06		8.99754e+06
483		6.50208e+06		8.99694e+06
484		5.00328e+06		5.00328e+06
485		5.00415e+06		8.00074e+06
486		6.5009e+06		7.99671e+06
487		6.50354e+06		8.99903e+06
488		6.50252e+06		8.99567e+06
489		6.50209e+06		8.99873e+06
490		5.00461e+06		7.99686e+06
491		5.00164e+06		5.00164e+06
492		5.0032e+06		7.99727e+06
493		6.5023e+06		6.5023e+06
494		5.00082e+06		8.00152e+06
