Vbias(V) 	 Vbol(mV) 	 Ibol (pA) 	 Rbol(Gohm) 	 If(pA) 	  Vf(mV) 	 Vbol_corr(mV) 
-0.00136		-0.0032471		-0.135675		0.0239329		0		0		-0.0032471
0.101178		0.344785		10.0833		0.0341936		-0.404187		-0.0138206		0.344785
0.801338		2.60431		79.8734		0.0326055		-1.14197		-0.0372344		2.60431
1.49774		4.53295		149.321		0.0303572		-0.079385		-0.0024099		4.53295
1.99761		5.65535		199.195		0.028391		2.42886		0.0689577		5.65535
2.60076		6.78294		259.398		0.0261488		2.38068		0.0622518		6.78294
3.00085		7.40912		299.344		0.0247512		13.5424		0.335189		7.40912
3.50099		8.08068		349.291		0.0231345		25.9692		0.600785		8.08068
4.0019		8.67239		399.323		0.0217177		-0.0514633		-0.00111767		8.67239
4.50131		9.14613		449.216		0.0203602		-5.18205		-0.105507		9.14613
4.79685		9.38571		478.746		0.0196048		0.781905		0.0153291		9.38571
5.40031		9.84919		539.046		0.0182715		-0.777223		-0.014201		9.84919
6.00216		10.2162		599.194		0.0170499		0.314353		0.00535968		10.2162
7.00196		10.7285		699.123		0.0153457		-1.29229		-0.019831		10.7285
7.99678		11.1272		798.565		0.013934		0.53885		0.00750833		11.1272
9.00007		11.4375		898.863		0.0127244		0.395739		0.00503553		11.4375
9.99678		11.679		998.511		0.0116964		0.399493		0.00467263		11.679
11.0003		11.8624		1098.84		0.0107954		0.734979		0.00793438		11.8624
12.0028		12.033		1199.07		0.0100353		0.847659		0.00850648		12.033
13.0022		12.1519		1299.01		0.00935476		-0.0189855		-0.000177605		12.1519
14.002		12.2603		1398.97		0.00876381		0.870337		0.00762747		12.2603
14.9992		12.3385		1498.68		0.00823286		0.805179		0.00662893		12.3385
15.9982		12.4037		1598.58		0.00775919		0.346975		0.00269225		12.4037
19.9996		12.5809		1998.7		0.00629457		-0.0875377		-0.000551012		12.5809
25.0026		12.6544		2498.99		0.0050638		0.333354		0.00168804		12.6544
30.0034		12.6651		2999.07		0.00422302		-0.0664156		-0.000280474		12.6651
