Vbias(V) 	 Vbol(mV) 	 Ibol (pA) 	 Rbol(Gohm) 	 If(pA) 	  Vf(mV) 	 Vbol_corr(mV) 
-0.000589		-0.0128608		-0.00960232		1.33934		0		0		-0.0128608
0.427066		4.71818		7.03913		0.670279		0.0705915		0.047316		4.71818
0.857115		7.86087		14.1542		0.555372		0.0902713		0.0501342		7.86087
1.28898		10.0046		21.3163		0.469343		0.11223		0.0526745		10.0046
1.71704		11.5664		28.4245		0.406916		0.111235		0.0452631		11.5664
2.14593		12.7597		35.5529		0.358892		0.101682		0.0364931		12.7597
2.57747		13.7307		42.729		0.321344		0.105522		0.0339089		13.7307
3.00428		14.4767		49.8301		0.290521		0.107674		0.0312816		14.4767
3.43206		15.0489		56.9502		0.264247		0.105794		0.0279559		15.0489
3.86179		15.5391		64.1042		0.242403		0.100405		0.0243386		15.5391
4.28841		15.9196		71.2082		0.223564		0.104761		0.0234207		15.9196
4.71651		16.2339		78.338		0.20723		0.10234		0.0212078		16.2339
5.1486		16.4419		85.5359		0.192222		0.112578		0.0216399		16.4419
5.5776		16.6484		92.6825		0.179629		0.103579		0.0186058		16.6484
6.00708		16.8132		99.8378		0.168405		0.0978523		0.0164788		16.8132
6.43675		16.9089		106.997		0.158032		0.107985		0.0170651		16.9089
6.8672		16.979		114.17		0.148716		0.097541		0.0145059		16.979
7.29349		17.0151		121.275		0.140302		0.100866		0.0141518		17.0151
7.72183		17.03		128.413		0.132619		0.0992434		0.0131615		17.03
8.15123		17.0163		135.57		0.125516		0.096606		0.0121256		17.0163
7.98288		17.0655		132.764		0.128541		0.0884685		0.0113718		17.0655
8.14425		17.0873		135.453		0.126149		0.0955304		0.0120511		17.0873
