Vbias(V) 	 Vbol(mV) 	 Ibol (pA) 	 Rbol(Gohm) 	 If(pA) 	  Vf(mV) 	 Vbol_corr(mV) 
-0.001465		-0.00221607		-0.0243797		0.0908979		0		0		-0.00221607
0.427574		5.26413		7.0385		0.747905		-0.00145224		-0.00108614		5.26413
0.856462		8.66452		14.13		0.613202		0.0292137		0.0179139		8.66452
1.28874		10.9454		21.2965		0.513953		0.0209079		0.0107457		10.9454
1.72025		12.6214		28.4604		0.443472		0.0627593		0.027832		12.6214
2.1434		13.8774		35.4921		0.391001		0.112961		0.0441676		13.8774
2.57302		14.9224		42.635		0.350004		0.113875		0.0398567		14.9224
3.0042		15.726		49.808		0.315732		0.115021		0.0363159		15.726
3.4322		16.3503		56.9309		0.287196		0.138498		0.039776		16.3503
3.85947		16.8833		64.043		0.263625		0.217771		0.0574098		16.8833
4.28939		17.3182		71.2012		0.243229		0.205694		0.0500309		17.3182
4.71848		17.6859		78.3465		0.22574		0.193522		0.0436856		17.6859
5.14577		17.9403		85.4638		0.209917		0.240737		0.0505349		17.9403
5.57566		18.201		92.6244		0.196503		0.280913		0.0552003		18.201
6.00503		18.4269		99.7767		0.184681		0.406643		0.0750992		18.4269
6.43532		18.5882		106.945		0.17381		0.312212		0.0542657		18.5882
6.86831		18.725		114.16		0.164024		0.592323		0.0971555		18.725
7.29264		18.8345		121.23		0.155362		0.438489		0.0681245		18.8345
7.72562		18.9279		128.445		0.147362		0.674088		0.0993353		18.9279
8.14819		18.9839		135.487		0.140116		0.775881		0.108714		18.9839
8.38373		19.0693		139.411		0.136784		1.20039		0.164195		19.0693
8.33155		19.0352		138.542		0.137397		1.53535		0.210953		19.0352
