Vbias(V) 	 Vbol(mV) 	 Ibol (pA) 	 Rbol(Gohm) 	 If(pA) 	  Vf(mV) 	 Vbol_corr(mV) 
-0.001124		-0.00544267		-0.0186426		0.291947		0		0		-0.00544267
0.425334		5.36967		6.99941		0.767161		0.0407169		0.0312364		5.36967
0.858402		8.80012		14.16		0.621476		0.190793		0.118574		8.80012
1.28534		11.1427		21.2366		0.524695		0.462424		0.242631		11.1427
1.71175		12.8445		28.3151		0.453628		0.639748		0.290207		12.8445
2.14131		14.1269		35.453		0.398468		1.12211		0.447123		14.1269
2.56762		15.1752		42.5407		0.356721		2.26345		0.80742		15.1752
2.99894		15.9882		49.7159		0.32159		4.31857		1.38881		15.9882
3.4225		16.6069		56.7649		0.292557		215.392		63.0143		16.6069
3.84979		17.1393		63.8774		0.268316		-5.95254		-1.59716		17.1393
4.27701		17.5749		70.9906		0.247567		-2.71339		-0.671747		17.5749
4.7098		17.9405		78.1976		0.229425		-2.11013		-0.484115		17.9405
5.14069		18.2009		85.3748		0.213188		-1.53742		-0.327759		18.2009
5.56449		18.4712		92.4336		0.199833		-1.40461		-0.280686		18.4712
5.99068		18.6857		99.5333		0.187734		-1.30996		-0.245923		18.6857
6.41911		18.848		106.671		0.176693		-1.0861		-0.191906		18.848
6.84893		19.0004		113.832		0.166916		-1.23404		-0.20598		19.0004
7.27537		19.1221		120.937		0.158116		-1.11242		-0.175891		19.1221
7.70425		19.1954		128.084		0.149865		-1.05769		-0.15851		19.1954
8.13324		19.2611		135.233		0.142429		-1.06106		-0.151125		19.2611
8.36821		19.3825		139.147		0.139295		-1.16013		-0.1616		19.3825
8.30895		19.3861		138.159		0.140317		-1.09783		-0.154044		19.3861
