Vbias(V) 	 Vbol(mV) 	 Ibol (pA) 	 Rbol(Gohm) 	 If(pA) 	  Vf(mV) 	 Vbol_corr(mV) 
-0.004349		-0.0567468		-0.0715376		0.793245		0		0		-0.0567468
0.429397		5.31615		7.06801		0.752142		1.272		0.956723		5.31615
0.858605		8.64721		14.166		0.610421		0.0712923		0.0435184		8.64721
1.28984		10.8707		21.3162		0.509974		0.0940208		0.0479482		10.8707
1.71585		12.4698		28.3898		0.439235		0.0507666		0.0222984		12.4698
2.14647		13.6754		35.5465		0.384719		0.0448052		0.0172374		13.6754
2.57698		14.65		42.7054		0.343048		0.0229297		0.00786598		14.65
3.00387		15.3964		49.808		0.309114		0.0497886		0.0153904		15.3964
3.43191		15.9582		56.9325		0.2803		0.0223758		0.00627194		15.9582
3.86323		16.4627		64.1128		0.256778		-0.00443274		-0.00113823		16.4627
4.28991		16.8466		71.2177		0.23655		0.0195221		0.00461796		16.8466
4.71709		17.1581		78.3322		0.219043		0.0165323		0.00362128		17.1581
5.15009		17.3673		85.5453		0.203019		0.0333628		0.00677328		17.3673
5.57423		17.5927		92.6107		0.189964		0.00709643		0.00134807		17.5927
6.00865		17.7552		99.8483		0.177821		0.00202426		0.000359957		17.7552
6.4377		17.8799		106.997		0.167106		0.0157704		0.00263533		17.8799
6.86655		17.9727		114.143		0.157458		0.00362933		0.000571468		17.9727
7.29424		18.0425		121.27		0.148779		0.00609229		0.000906406		18.0425
7.72402		18.0767		128.432		0.140749		0.00738061		0.00103881		18.0767
8.15121		18.0967		135.552		0.133504		-0.00369738		-0.000493614		18.0967
7.89112		18.1435		131.216		0.138272		-0.0224443		-0.00310341		18.1435
8.1197		18.1915		135.025		0.134726		-0.00215572		-0.000290432		18.1915
