
365		9.2752e-11		7.84445e-11
366		0		0
367		9.26973e-11		7.83542e-11
368		9.26752e-11		7.84089e-11
369		8.55291e-11		7.11906e-11
370		8.55369e-11		7.11925e-11
371		7.12292e-11		5.69541e-11
372		7.12304e-11		5.70024e-11
373		4.99064e-11		4.99064e-11
374		7.11719e-11		5.68972e-11
375		7.11931e-11		5.69442e-11
376		7.12083e-11		5.69345e-11
377		7.11959e-11		5.69534e-11
378		7.11825e-11		6.41026e-11
379		6.42099e-11		5.71347e-11
380		7.8325e-11		6.40758e-11
381		7.83556e-11		5.69306e-11
382		7.8303e-11		6.40197e-11
383		7.10825e-11		5.68586e-11
384		7.83568e-11		6.40563e-11
385		6.41574e-11		5.69883e-11
386		9.27212e-11		7.84033e-11
387		7.11963e-11		5.69273e-11
388		7.84566e-11		6.40855e-11
389		7.83282e-11		6.40436e-11
390		9.2708e-11		7.83149e-11
417		7.83873e-11		6.40879e-11
418		7.81556e-11		6.38809e-11
419		9.98868e-11		8.5552e-11
420		9.98615e-11		8.55544e-11
421		9.98779e-11		8.55747e-11
422		8.55321e-11		7.1311e-11
423		8.57284e-11		7.1383e-11
424		7.8386e-11		6.41089e-11
425		7.82998e-11		6.39977e-11
426		7.83787e-11		6.40939e-11
427		7.83653e-11		6.41421e-11
428		6.40644e-11		4.98264e-11
429		6.40854e-11		4.98418e-11
430		7.12009e-11		5.69246e-11
431		7.85022e-11		6.40367e-11
432		1.13831e-10		1.06699e-10
433		8.55566e-11		7.11778e-11
434		8.56593e-11		6.40616e-11
435		8.55038e-11		7.11675e-11
436		7.83239e-11		6.40782e-11
437		7.84424e-11		6.40961e-11
438		9.27222e-11		7.8354e-11
439		7.8388e-11		6.40446e-11
440		7.8321e-11		6.39875e-11
441		8.55603e-11		7.12709e-11
442		1.21298e-10		9.98531e-11
469		8.83475e-11		5.51056e-11
470		8.30677e-11		5.6943e-11
471		8.53885e-11		7.10463e-11
472		6.40472e-11		6.40472e-11
473		9.25567e-11		7.82477e-11
474		6.43276e-11		5.1497e-11
475		8.75187e-11		6.99622e-11
476		7.10006e-11		5.66811e-11
477		7.10758e-11		5.67953e-11
478		7.11148e-11		5.68061e-11
479		8.33536e-11		8.33536e-11
480		1.0659e-10		9.9514e-11
481		6.39227e-11		4.96739e-11
482		8.54419e-11		7.10937e-11
483		7.8226e-11		6.39844e-11
484		9.24115e-11		6.15127e-11
485		7.82696e-11		6.39601e-11
486		5.68226e-11		4.26082e-11
487		7.82685e-11		6.39973e-11
488		7.81931e-11		6.39595e-11
489		7.82257e-11		6.39463e-11
490		6.62522e-11		5.50864e-11
491		3.59353e-11		3.59353e-11
492		6.79697e-11		5.42369e-11
493		7.82152e-11		6.39515e-11
494		6.39464e-11		4.97387e-11
