Channel 	 VbiasWP 	 IbolWP(pA) 	 VbiasMaxAmpli 	 IbolMaxampli(pA)
365		6.00296		599.618		6.99911		699.184		0.996156
366		3		0		3		0		0
367		3.60159		359.289		4.79778		478.797		1.19619
368		3.60149		359.363		4.20114		419.267		0.599658
369		3.60231		359.435		4.20088		419.23		0.598569
370		3.6015		359.35		4.19854		418.99		0.597038
371		3.29921		329.05		3.90066		389.123		0.601451
372		3.60304		359.507		4.19887		419.032		0.595836
373		3.29864		329.104		3.90012		389.184		0.601486
374		3.29987		329.148		3.89864		388.954		0.598766
375		3.30025		329.177		3.30025		329.177		0
376		3.29845		329.002		3.89806		388.893		0.599609
377		3.6001		359.139		4.20029		419.094		0.600191
378		3.60086		359.309		4.20283		419.445		0.601968
379		3.60186		359.48		4.20166		419.402		0.599802
380		2.99983		299.139		3.60106		359.181		0.601228
381		3.60279		359.436		4.20171		419.264		0.59892
382		3.00116		299.293		3.60343		359.438		0.602272
383		3.6001		359.232		4.20208		419.367		0.601977
384		3.5997		359.255		4.20241		419.466		0.602717
385		3.60209		359.53		4.20117		419.382		0.599084
386		4.50362		449.639		6.99876		699.005		2.49514
387		3.60201		359.352		4.20112		419.201		0.599109
388		4.19988		419.309		4.79763		479.039		0.597753
389		3.00156		299.304		3.60101		359.166		0.599452
390		3.29839		328.922		3.89914		388.923		0.600746
417		2.9998		299.203		4.00058		399.159		1.00078
418		4.00055		398.987		4.00055		398.987		0
419		4.00252		399.591		4.00252		399.591		0
420		3.00064		299.335		3.00064		299.335		0
421		3.00401		299.73		3.00401		299.73		0
422		3.00155		299.494		4.00254		399.475		1.00099
423		4.00117		399.219		4.00117		399.219		0
424		3.00093		299.452		4.00196		399.436		1.00102
425		4.0019		399.119		4.0019		399.119		0
426		4.00308		399.453		4.00308		399.453		0
427		5.50351		549.957		5.50351		549.957		0
428		3.00111		299.338		4.00387		399.486		1.00276
429		2.99998		299.177		4.00019		399.069		1.0002
430		3.99905		399.415		3.99905		399.415		0
431		3.00078		299.232		3.00078		299.232		0
432		4.00104		399.069		4.00104		399.069		0
433		4.00104		399.249		4.00104		399.249		0
434		4.00285		399.432		4.00285		399.432		0
435		4.00221		399.313		4.00221		399.313		0
436		4.00178		399.363		4.00178		399.363		0
437		4.0012		399.298		4.0012		399.298		0
438		5.50189		549.329		5.50189		549.329		0
439		4.00466		399.68		4.00466		399.68		0
440		4.00075		398.97		4.00075		398.97		0
441		6.49982		649.362		7.50019		749.353		1.00037
442		4.20425		419.537		4.79692		478.753		0.592665
469		1.39689		138.767		1.99945		198.813		0.602561
470		1.4002		138.966		1.4002		138.966		0
471		1.39733		138.786		4.50267		448.693		3.10534
472		1.39623		138.465		1.39623		138.465		0
473		4.50132		448.766		4.50132		448.766		0
474		1.40007		138.91		1.99807		198.493		0.597997
475		1.39986		139.082		1.39986		139.082		0
476		1.40163		139.212		4.50164		448.598		3.10001
477		1.39636		138.818		4.50287		448.873		3.10651
478		4.50304		449.628		4.50304		449.628		0
479		4.50353		448.769		4.50353		448.769		0
480		4.50285		448.76		8.50142		848.422		3.99857
481		1.39904		139.022		4.50186		448.681		3.10282
482		4.50101		449.401		4.50101		449.401		0
483		1.99808		198.961		7.00195		698.782		5.00387
484		1.39834		139.012		1.99918		198.899		0.600837
485		4.50295		448.959		8.49907		848.36		3.99612
486		1.39879		139.079		4.50106		448.72		3.10228
487		4.50009		448.733		8.49887		848.411		3.99878
488		4.50175		448.716		8.49819		848.171		3.99644
489		4.5006		448.611		8.49975		848.322		3.99915
490		1.39903		138.952		1.99729		198.567		0.598265
491		1.39975		139.138		8.50042		848.663		7.10067
492		1.39635		138.658		1.39635		138.658		0
493		4.50419		448.977		8.49656		848.015		3.99236
494		1.39805		138.959		4.5012		448.674		3.10315
