Channel 	 VbiasWP 	 IbolWP(pA) 	 VbiasMaxAmpli 	 IbolMaxampli(pA)
365		14.9988		1499.38		20.0011		1999.54		5.00237
366		3		0		3		0		0
367		12.5006		1249.31		17.5		1749.14		4.99944
368		10.0006		999.467		15.0021		1499.47		5.00142
369		10.0008		999.478		15.0025		1499.5		5.00169
370		12.5003		1249.34		17.4984		1749.04		4.99814
371		8.49878		849.247		12.5009		1249.31		4.00214
372		8.5017		849.619		12.5032		1249.63		4.0015
373		10.0003		999.43		15.0013		1499.39		5.001
374		8.49715		849.111		12.5016		1249.41		4.00446
375		9.99885		999.207		15.0014		1499.33		5.0026
376		8.5		849.39		12.5035		1249.59		4.00348
377		12.5002		1249.27		17.4969		1748.83		4.99676
378		12.5023		1249.56		17.5004		1749.26		4.99805
379		9.99895		999.358		15.0018		1499.51		5.00282
380		8.49696		849.052		9.99689		998.982		1.49993
381		12.502		1249.47		12.502		1249.47		0
382		8.49688		849.063		12.504		1249.62		4.00708
383		12.5008		1249.41		12.5008		1249.41		0
384		12.5006		1249.44		12.5006		1249.44		0
385		10.0011		999.596		15.0016		1499.51		5.00044
386		9.99853		999.372		14.9987		1499.26		5.00018
387		12.5038		1249.66		12.5038		1249.66		0
388		10.0004		999.567		15.0005		1499.45		5.0001
389		8.50001		849.357		12.5006		1249.27		4.00063
390		8.49709		849.043		12.5028		1249.47		4.00575
417		12.5029		1249.56		12.5029		1249.56		0
418		8.50012		849.308		12.5027		1249.41		4.00262
419		14.9988		1499.29		19.9962		1998.94		4.99741
420		9.99787		999.181		15.001		1499.35		5.00315
421		12.5032		1249.68		17.4966		1748.91		4.9934
422		9.99958		999.405		15		1499.31		5.0004
423		12.5024		1249.51		17.4979		1748.95		4.99558
424		9.99692		999.154		15.0018		1499.5		5.00485
425		9.99622		998.847		14.999		1498.97		5.00281
426		12.5029		1249.6		17.5018		1749.38		4.99888
427		14.9985		1499.25		19.999		1999.21		5.00045
428		9.99886		999.243		15.0006		1499.27		5.00177
429		12.5011		1249.34		17.4996		1749.07		4.9985
430		8.50197		849.554		12.5012		1249.72		3.99922
431		9.99945		999.242		14.9997		1499.11		5.00022
432		8.50082		849.406		12.5041		1249.57		4.00327
433		12.5018		1249.49		17.5001		1749.2		4.99826
434		9.9966		999.049		14.9997		1499.22		5.00313
435		9.99596		998.946		14.9996		1499.16		5.00365
436		9.99743		999.16		14.999		1499.54		5.0016
437		9.99888		999.295		14.9998		1499.26		5.00097
438		9.99795		999.274		14.998		1499.14		5.00003
439		9.99892		999.335		15.0011		1499.41		5.00215
440		9.99624		998.82		9.99624		998.82		0
441		24.9991		2499.35		29.997		2999.4		4.99785
442		12.5041		1249.71		17.497		1748.89		4.99294
469		8.49926		848.885		12.5037		1249.16		4.00441
470		7.00071		699.001		10.0007		998.836		3.00003
471		7.00168		699.197		9.99909		998.772		2.99741
472		5.00225		499.238		8.4975		848.494		3.49524
473		9.99921		998.952		14.9995		1498.82		5.00027
474		5.00088		499.155		8.49785		848.588		3.49697
475		8.49824		848.804		9.99596		999.048		1.49772
476		7.00111		699.14		10.0036		999.227		3.00249
477		7.00489		699.637		9.99713		998.706		2.99224
478		8.49678		848.802		12.5038		1249.34		4.00704
479		7.00376		699.394		9.99861		998.714		2.99485
480		7.00287		699.366		9.99999		998.911		2.99712
481		8.49786		848.784		12.5031		1249.14		4.00525
482		7.00143		699.298		9.99786		998.783		2.99643
483		8.49788		848.991		12.5015		1249.19		4.00365
484		8.49938		848.991		12.5022		1249.11		4.00285
485		8.49939		849.078		12.5009		1249.06		4.00152
486		8.49801		848.876		12.5021		1249.67		4.0041
487		8.4989		849.065		12.5006		1249.07		4.00168
488		7.00123		699.24		9.99835		998.791		2.99712
489		9.9986		998.83		15.0009		1498.9		5.00234
490		8.4969		848.619		12.5011		1248.87		4.00421
491		7.00391		699.53		7.00391		699.53		0
492		8.49677		848.578		12.5032		1249.05		4.0064
493		7.00149		699.289		9.99718		998.694		2.99569
494		8.49843		848.873		12.503		1249.17		4.0046
