Vbias(V) 	 Vbol(mV) 	 Ibol (pA) 	 Rbol(Gohm) 	 If(pA) 	  Vf(mV) 	 Vbol_corr(mV) 
-0.002995		-0.0406186		-0.0492397		0.824916		0		0		-0.0406186
0.431523		5.77381		7.09582		0.813691		0.237733		0.193441		5.77381
0.857339		9.28374		14.1343		0.656825		0.0435517		0.0286058		9.28374
1.28428		11.6596		21.2103		0.549713		-0.0528607		-0.0290582		11.6596
1.70863		13.3479		28.2547		0.472414		-0.0585148		-0.0276432		13.3479
2.13499		14.6834		35.3384		0.415509		-0.127517		-0.0529843		14.6834
2.55973		15.7647		42.3995		0.371813		-0.121322		-0.0451091		15.7647
2.9838		16.5244		49.4545		0.334133		-0.0781538		-0.0261137		16.5244
3.44505		17.2309		57.1303		0.301607		-0.0927722		-0.0279808		17.2309
3.87403		17.7614		64.2712		0.276351		-0.0852453		-0.0235576		17.7614
4.29611		18.1908		71.2986		0.255135		-0.0832031		-0.021228		18.1908
4.72364		18.5575		78.4181		0.236648		-0.104764		-0.0247921		18.5575
5.14789		18.8601		85.4839		0.220627		-0.110904		-0.0244684		18.8601
5.57541		19.1092		92.6051		0.206352		-0.0984988		-0.0203254		19.1092
5.99895		19.3261		99.6604		0.19392		-0.0933109		-0.0180948		19.3261
6.4244		19.5058		106.748		0.182727		-0.1054		-0.0192594		19.5058
6.85142		19.6476		113.863		0.172555		-0.102671		-0.0177164		19.6476
7.28011		19.7659		121.006		0.163346		-0.100348		-0.0163914		19.7659
7.71132		19.8696		128.191		0.155		-0.0980609		-0.0151994		19.8696
8.17496		19.9347		135.917		0.146668		-0.0993226		-0.0145675		19.9347
8.59701		19.9652		142.951		0.139665		-0.0947477		-0.0132329		19.9652
9.02426		19.987		150.071		0.133183		-0.103077		-0.0137282		19.987
