
365		6.99136e-10		4.99362e-10
366		0		0
367		4.19008e-10		3.59286e-10
368		4.1929e-10		3.59684e-10
369		4.18939e-10		3.59427e-10
370		4.1898e-10		3.59422e-10
371		3.89142e-10		2.99181e-10
372		4.19024e-10		3.59496e-10
373		4.19095e-10		3.59515e-10
374		4.19013e-10		3.59512e-10
375		3.89095e-10		2.99022e-10
376		3.88915e-10		2.99109e-10
377		4.19152e-10		3.59406e-10
378		4.19413e-10		3.59311e-10
379		4.19438e-10		3.59524e-10
380		3.89649e-10		2.9911e-10
381		4.19291e-10		3.59466e-10
382		4.18757e-10		3.59433e-10
383		4.19359e-10		3.59273e-10
384		4.19505e-10		3.59593e-10
385		4.19393e-10		3.59536e-10
386		5.98999e-10		4.49613e-10
387		4.1917e-10		3.59461e-10
388		4.4962e-10		3.89226e-10
389		3.89002e-10		2.99315e-10
390		4.18907e-10		3.59298e-10
417		4.48929e-10		3.49403e-10
418		3.98999e-10		2.99144e-10
419		5.39412e-10		4.49518e-10
420		4.49505e-10		3.49427e-10
421		3.99976e-10		3.99976e-10
422		4.78718e-10		3.99449e-10
423		4.49244e-10		3.49385e-10
424		4.78841e-10		3.99484e-10
425		4.4905e-10		3.49293e-10
426		4.49344e-10		3.49469e-10
427		4.79018e-10		3.99348e-10
428		4.79339e-10		3.49193e-10
429		4.49084e-10		3.49114e-10
430		3.99777e-10		2.99647e-10
431		4.49301e-10		3.49198e-10
432		4.49269e-10		3.49281e-10
433		4.49304e-10		3.4942e-10
434		4.49643e-10		3.49837e-10
435		4.49226e-10		3.49416e-10
436		4.49464e-10		3.49501e-10
437		4.49385e-10		3.49397e-10
438		4.78966e-10		3.99477e-10
439		4.49516e-10		3.49499e-10
440		2.99302e-10		2.99302e-10
441		7.99568e-10		5.99761e-10
442		4.78746e-10		3.99323e-10
469		3.4892e-10		2.48682e-10
470		3.48749e-10		2.48484e-10
471		3.48768e-10		2.4877e-10
472		3.48415e-10		2.48499e-10
473		3.98911e-10		2.98889e-10
474		2.48465e-10		1.68712e-10
475		3.48824e-10		2.48586e-10
476		3.48886e-10		2.48687e-10
477		3.49012e-10		2.48788e-10
478		3.48813e-10		2.48959e-10
479		3.986e-10		2.98722e-10
480		2.98875e-10		2.98875e-10
481		3.48855e-10		2.48757e-10
482		3.99405e-10		2.98738e-10
483		3.99027e-10		2.99069e-10
484		3.48989e-10		2.48827e-10
485		3.99122e-10		2.99102e-10
486		3.49026e-10		2.48788e-10
487		3.99081e-10		2.99177e-10
488		3.48582e-10		2.48734e-10
489		3.48836e-10		2.48777e-10
490		2.98836e-10		2.08913e-10
491		1.6924e-10		1.6924e-10
492		2.98598e-10		2.089e-10
493		3.48823e-10		2.48972e-10
494		2.98939e-10		2.09107e-10
